id,fecha,usuario,texto,tema,sentimiento,likes,reposts
224.0,2023-10-05 00:00:00,user_96166,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?",Cultura de lo efímero y proyectos de vida,neutral,13490.0,651.0
225.0,,user_63789,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Cultura de lo efímero y proyectos de vida,positivo,10015.0,11.0
226.0,,user_84620,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",Cultura de lo efímero y proyectos de vida,negativo,12403.0,1548.0
227.0,,user_59882,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.",Generación Z y crisis de sentido,negativo,11094.0,3113.0
228.0,2023-08-11 00:00:00,user_79592,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Cultura de lo efímero y proyectos de vida,negativo,13572.0,4603.0
229.0,,user_13840,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Cultura de lo efímero y proyectos de vida,neutral,11623.0,1757.0
230.0,2022-09-06 00:00:00,user_44274,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.,Generación Z y crisis de sentido,negativo,12595.0,3965.0
231.0,2023-12-01 00:00:00,user_31711,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",Generación Z y crisis de sentido,negativo,6448.0,3400.0
232.0,,user_72266,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.",Cultura de lo efímero y proyectos de vida,negativo,1642.0,3995.0
233.0,,user_77726,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Cultura de lo efímero y proyectos de vida,neutral,10757.0,367.0
234.0,,user_24673,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Cultura de lo efímero y proyectos de vida,positivo,15768.0,3460.0
235.0,,user_77865,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",Generación Z y crisis de sentido,negativo,1578.0,4637.0
236.0,2022-04-09 00:00:00,user_80208,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?",Cultura de lo efímero y proyectos de vida,neutral,7856.0,2245.0
237.0,2022-03-06 00:00:00,user_80974,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Generación Z y crisis de sentido,negativo,3244.0,4981.0
238.0,,user_46646,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,Generación Z y crisis de sentido,negativo,13195.0,11.0
239.0,2023-12-10 00:00:00,user_54255,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Generación Z y crisis de sentido,neutral,14885.0,1401.0
240.0,2023-12-04 00:00:00,user_45800,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",IA y pérdida de autonomía humana,positivo,12987.0,3145.0
241.0,,user_59992,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.",Generación Z y crisis de sentido,positivo,9814.0,1521.0
242.0,,user_78762,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,negativo,11679.0,2770.0
243.0,2023-12-03 00:00:00,user_58606,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,4070.0,2776.0
244.0,2024-10-03 00:00:00,user_88457,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",Generación Z y crisis de sentido,positivo,1860.0,362.0
245.0,2023-03-09 00:00:00,user_73963,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",IA y pérdida de autonomía humana,positivo,10738.0,1172.0
246.0,,user_82514,"Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",Generación Z y crisis de sentido,neutral,10423.0,2858.0
247.0,,user_16471,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.,Generación Z y crisis de sentido,neutral,7810.0,1741.0
248.0,,user_58706,"Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección.",Generación Z y crisis de sentido,negativo,16100.0,4662.0
249.0,2022-07-03 00:00:00,user_23758,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Generación Z y crisis de sentido,neutral,13051.0,3694.0
250.0,,user_15795,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,positivo,17453.0,1832.0
251.0,,user_30008,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,IA y pérdida de autonomía humana,neutral,9910.0,1213.0
252.0,,user_17436,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,IA y pérdida de autonomía humana,neutral,13675.0,3289.0
253.0,2022-11-05 00:00:00,user_89864,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,positivo,6665.0,3469.0
254.0,,user_62937,"Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",Generación Z y crisis de sentido,positivo,9646.0,3551.0
255.0,,user_16981,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.",IA y pérdida de autonomía humana,positivo,4630.0,2168.0
